Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1481813359.29,-0.0700912475586,3.23955273438,3.23969335937,3.24160546875,3.24137304688,-1.0
1481813360.32,0.00772857666016,3.23953710938,3.239765625,3.24165820313,3.24141992187,-1.0
1481813361.32,0.00505828857422,3.23954101562,3.23975976563,3.24165820313,3.24142578125,-1.0
1481813362.36,-0.072380065918,3.23955273438,3.23975585938,3.2416640625,3.24141796875,-1.0
1481813363.33,0.0256576538086,3.23954296875,3.23975976563,3.24165625,3.24142382812,-1.0
1481813364.26,0.108055114746,3.23955273438,3.23975585938,3.24166015625,3.24142773438,-1.0
1481813365.33,0.0159301757812,3.23953710938,3.23975585938,3.24166992188,3.24141992187,-1.0
1481813366.33,0.0102081298828,3.23955859375,3.23975585938,3.24166015625,3.24143359375,-1.0
1481813367.48,0.0742950439453,3.23952734375,3.23975585938,3.24166601562,3.241421875,-1.0
1481813368.35,0.014404296875,3.2395546875,3.23975390625,3.24166015625,3.24143164063,-1.0
1481813369.33,-14.7250137329,3.22182421875,3.23975976563,3.19858398437,3.2153984375,-1.0
1481813370.33,-14.7131881714,3.21976367188,3.20313867188,3.19292773437,3.21229492187,-1.0
