Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483479880.2,-0.032600402832,2.98532421875,3.01157226562,3.00793945313,3.01469140625,-1.0
1483479881.24,-0.0213470458984,2.9853203125,3.01154882813,3.00793164062,3.01469726563,-1.0
1483479882.28,-0.0327911376953,2.9853359375,3.01157617188,3.00794140625,3.01469335938,-1.0
1483479883.25,-0.00723266601562,2.98532226563,3.01157421875,3.0079375,3.01468945312,-1.0
1483479884.25,-0.00990295410156,2.98532617188,3.01157617188,3.00793945313,3.0146953125,-1.0
1483479885.5,-0.0158157348633,2.9853203125,3.01159960938,3.00793359375,3.01469726563,-1.0
1483479886.56,-0.0152435302734,2.9853125,3.01159960938,3.00794140625,3.01469140625,-1.0
1483479887.5,-0.0251617431641,2.98533007813,3.01157226562,3.00794921875,3.01470117188,-1.0
1483479888.5,-0.0287857055664,2.98533007813,3.01159960938,3.00794335938,3.01470898437,-1.0
1483479889.5,-0.0179138183594,2.985328125,3.01156835938,3.00794140625,3.01469921875,-1.0
1483479890.5,-0.032600402832,2.985328125,3.01158203125,3.00794335938,3.014703125,-1.0
1483479891.5,-0.0322189331055,2.98533398437,3.01157226562,3.00794726562,3.01469921875,-1.0
1483479892.53,-0.0255432128906,2.98533789062,3.01161132812,3.00795117188,3.01469921875,-1.0
1483479893.5,-0.0131454467773,2.9853203125,3.01158203125,3.00795117188,3.01470898437,-1.0
1483479894.56,-0.0388946533203,2.985328125,3.01160546875,3.00794726562,3.01470117188,-1.0
1483479895.54,-0.0341262817383,2.98533007813,3.011609375,3.00795117188,3.01470898437,-1.0
1483479896.51,-0.0451889038086,2.98533203125,3.01158984375,3.0079453125,3.01470507812,-1.0
1483479897.51,-0.0449981689453,2.9853203125,3.01158984375,3.007953125,3.01470703125,-1.0
1483479898.51,-0.0333633422852,2.98534375,3.01158398438,3.00796289062,3.01471289063,-1.0
1483479899.51,-0.0404205322266,2.985328125,3.01156640625,3.00796289062,3.01471484375,-1.0
1483479900.51,-0.00894927978516,2.98534765625,3.011609375,3.00795703125,3.01470703125,-1.0
1483479901.54,-0.0346984863281,2.98534375,3.01161328125,3.00795507813,3.01471289063,-1.0
1483479902.6,-0.0341262817383,2.98536523438,3.01159375,3.00796679687,3.01470703125,-1.0
1483479903.51,-0.0163879394531,2.98533789062,3.0116171875,3.00796289062,3.0147109375,-1.0
1483479904.51,-0.053581237793,2.98532617188,3.0116015625,3.00795507813,3.0147109375,-1.0
1483479905.65,-0.0322189331055,2.98533984375,3.01160351563,3.00795898438,3.01471289063,-1.0
1483479906.81,-0.0232543945312,2.98534179688,3.0116015625,3.0079609375,3.01471289063,-1.0
1483479907.75,-0.0358428955078,2.98534570313,3.0116171875,3.00796679687,3.01472070313,-1.0
1483479908.75,-0.0261154174805,2.98534765625,3.01161328125,3.00796289062,3.01472460937,-1.0
1483479909.75,-0.0223007202148,2.98534765625,3.01161132812,3.00796679687,3.01471484375,-1.0
1483479910.76,-0.0402297973633,2.98534960938,3.01162304688,3.00797265625,3.01472265625,-1.0
1483479911.79,-0.0554885864258,2.98533398437,3.0116015625,3.00796484375,3.01472460937,-1.0
1483479912.76,-0.0335540771484,2.985359375,3.01162304688,3.00797265625,3.01471679688,-1.0
1483479913.76,-0.0213470458984,2.98535351562,3.01158984375,3.00797265625,3.01472070313,-1.0
1483479914.76,-0.0362243652344,2.9853515625,3.01158203125,3.00796679687,3.01471875,-1.0
1483479915.84,-0.0289764404297,2.98535546875,3.01164257813,3.00797460938,3.01472460937,-1.0
1483479916.92,-0.0381317138672,2.98536523438,3.01161523438,3.0079765625,3.01473242188,-1.0
1483479917.85,-0.0173416137695,2.98536328125,3.01165429688,3.00797070313,3.01472460937,-1.0
1483479918.85,-0.0148620605469,2.98535742187,3.01161132812,3.00797265625,3.01473046875,-1.0
1483479919.89,-0.0247802734375,2.98535546875,3.011640625,3.00797460938,3.01472851562,-1.0
1483479920.86,-0.0219192504883,2.9853515625,3.01162109375,3.00797070313,3.01472460937,-1.0
1483479921.9,-0.0171508789062,2.9853671875,3.0115859375,3.00797851563,3.0147265625,-1.0
1483479922.86,-0.0350799560547,2.98536132813,3.01164453125,3.00797265625,3.014734375,-1.0
1483479923.86,-0.0186767578125,2.98536328125,3.01161914063,3.00797851563,3.0147265625,-1.0
1483479924.86,-0.0158157348633,2.985375,3.01163085937,3.00798632812,3.01473046875,-1.0
1483479926.11,-0.00780487060547,2.985375,3.01159179687,3.00798046875,3.01472851562,-1.0
1483479927.08,-0.0236358642578,2.98535742187,3.01163867188,3.0079765625,3.014734375,-1.0
1483479928.09,-0.00341796875,2.9853671875,3.011640625,3.00798046875,3.014734375,-1.0
1483479929.09,-0.0247802734375,2.98536914063,3.01162109375,3.00798046875,3.0147421875,-1.0
1483479930.09,-0.026496887207,2.98535546875,3.01165234375,3.00798242187,3.01473828125,-1.0
1483479931.15,-0.00990295410156,2.98536523438,3.01161914063,3.00798046875,3.01473828125,-1.0
1483479932.22,-0.0167694091797,2.9853671875,3.01166015625,3.00798632812,3.01473632813,-1.0
1483479933.15,-0.0221099853516,2.98536132813,3.0116328125,3.007984375,3.01474414062,-1.0
1483479934.16,-0.00170135498047,2.98538085938,3.01162304688,3.00798632812,3.01473828125,-1.0
1483479935.2,-0.009521484375,2.98537695312,3.01164453125,3.00798632812,3.01474023438,-1.0
1483479936.46,-0.000175476074219,2.985375,3.01165625,3.00798828125,3.01474414062,-1.0
1483479937.39,-0.0118103027344,2.98536328125,3.0116796875,3.00799609375,3.01475,-1.0
1483479938.39,-0.0383224487305,2.98536914063,3.01164648437,3.00799609375,3.01475,-1.0
1483479939.4,-0.00475311279297,2.98537890625,3.0116328125,3.00799609375,3.01474609375,-1.0
1483479940.45,-0.0177230834961,2.98537890625,3.011640625,3.00799414063,3.01475585938,-1.0
1483479941.46,-0.00990295410156,2.98537304687,3.01165234375,3.00799609375,3.01475390625,-1.0
1483479942.46,0.00459289550781,2.98538867188,3.01165429688,3.00799609375,3.01475390625,-1.0
1483479943.46,0.00230407714844,2.98538085938,3.01167578125,3.00799804688,3.01475585938,-1.0
1483479944.52,0.00936126708984,2.98537890625,3.01164257813,3.00799414063,3.01475195313,-1.0
1483479945.47,-0.00837707519531,2.98538476563,3.01163867188,3.00799023438,3.0147578125,-1.0
1483479946.47,-0.0104751586914,2.98538085938,3.01166210938,3.008,3.01475390625,-1.0
1483479947.4,-0.021728515625,2.98541601563,3.011671875,3.00800195312,3.01475585938,-1.0
1483479948.4,-0.0219192504883,2.9853828125,3.01166015625,3.00800390625,3.0147578125,-1.0
1483479949.4,-0.0331726074219,2.98539453125,3.0116640625,3.0080078125,3.01474804687,-1.0
1483479950.46,-0.0171508789062,2.9853828125,3.011671875,3.00800585937,3.01476171875,-1.0
1483479951.54,-0.033935546875,2.98538476563,3.01166992188,3.0080078125,3.01475976563,-1.0
1483479952.47,-0.0253524780273,2.9853828125,3.01169335938,3.0080078125,3.0147578125,-1.0
